,582473be40198a001010e1a8_Temperatur,5889cb92ff876d00101be9e2_Temperatur,58b4531ee53e0b001251d080_Temperatur,590b8480dd09cc0011aa79cf_Temperatur,592ca4b851d3460011ea2638_Temperatur,5936c52aad0fa30011033d6a_Temperatur,594c01c7be77820011792183_Temperatur,595178fb94f0520011e083ef_Temperatur,59592d0994f05200114428e9_Temperatur,5984c712e3b1fa001069150b_Temperatur,5998a7bad67eb500114b7d79_Temperatur,599f3364d67eb50011b85cd2_Temperatur,59b9030bd67eb500117a3ff0_Temperatur,59d10f6f66f66a0010fde34d_Temperatur,59d7db4666f66a0010793e3b_Temperatur,59e4339c49f6f800111fc600_Temperatur,59e4339c49f6f800111fc602_Temperatur,59f8af62356823000fcc460e_Temperatur,59f8d1fb356823000fcef14a_Temperatur,59fe4c93d13da400100069b0_Temperatur,59ff7429d13da40010178bad_Temperatur,5a1185849fd3c200118188b1_Temperatur,5a414a7cfaf306000fbb6ba0_Temperatur,5a524c69fa02ec000fe2a95e_Temperatur,5a57e3692b734700103d5e5b_Temperatur,5a5ade44999d43001bb1efef_Temperatur,5a746c9d29b729001acaa192_Temperatur,5a771c8829b729001a158745_Temperatur,5a7c6e30398b82001137b276_Temperatur,5a7f2eb1398b82001189eb67_Temperatur,5a8c3d36bc2d4100190c49fd_Temperatur,5a914cfabc2d410019af575f_Temperatur,5a915e10bc2d410019b1955a_Temperatur,5aa68042396417001bcc3501_Temperatur,5ad02a90223bd8001989ff61_Temperatur,5af4b3c3223bd80019284e97_Temperatur,5afdcb33223bd8001995fb23_Temperatur,5b116f734cd32e0019d35cfd_Temperatur,5b4898475dc1ec001b8e0745_Temperatur,5b4c88275dc1ec001b3c3bc4_Temperatur,5b5e071441718300198cc5f2_Temperatur,5b8e853d7c51910019ec9d3f_Temperatur,5b905c477c519100194292db_Temperatur,5ba398fde62474001909baca_Temperatur,5bba392b043f3f001b2e5769_Temperatur,5bba72b1043f3f001b38f1c1_Temperatur,5bf50e2786a6b500192f8fa4_Temperatur,5bf8372e86f11b001aae61a6_Temperatur,5bf8373386f11b001aae6285_Temperatur,5bf8379d86f11b001aae79d6_Temperatur,5bf837bf86f11b001aae7f89_Temperatur,5bf93b1ba8af82001afbee86_Temperatur,5bf93b63a8af82001afbfbc7_Temperatur,5bf93bd1a8af82001afc12e5_Temperatur,5bf93be1a8af82001afc156f_Temperatur,5bf93bf4a8af82001afc18d7_Temperatur,5bf93c3fa8af82001afc2a18_Temperatur,5bf93c42a8af82001afc2a9e_Temperatur,5bf93d62a8af82001afc6512_Temperatur,5c01676accc67b001c89f9f6_Temperatur,5c016861ccc67b001c8a2d40_Temperatur,5c01686bccc67b001c8a2f04_Temperatur,5c016888ccc67b001c8a346c_Temperatur,5c0e923e919bf8001abda1e3_Temperatur,5c1d220a919bf8001ad93507_Temperatur,5c22ef44919bf8001a10acce_Temperatur,5c253d5e919bf8001a8b9944_Temperatur,5c2bca0e2c80100019218e6d_Temperatur,5c32a21b2c8010001993c090_Temperatur,5c377effc4c2f3001942a948_Temperatur,5c4339d41b7ca80019cfb600_Temperatur,5c4504141b7ca80019395c89_Temperatur,5c5d8176c6ca900019c8b203_Temperatur,5c63e867a100840019ccc9c8_Temperatur,5c67ef61a100840019d0afb2_Temperatur,5c6888e1a100840019f64117_Temperatur,5c7284849e675600196c6ec1_Temperatur,5c769694973d19001aea4804_Temperatur,5c84ec57922ca900197df10a_Temperatur,5c850a54922ca90019864ede_Temperatur,5c8aab08922ca900191ed64f_Temperatur,5ca4d598cbf9ae001a530521_Temperatur,5cacc12c3680f2001b7a20fa_Temperatur,5cb5ad58c9e9ab001a3680d2_Temperatur,5cbcc42d796ef6001a5b18cb_Temperatur,5cd5576eff898b001a1f1d09_Temperatur,5cd85821ff898b001af92456_Temperatur,5cd9440aff898b001a3ba6c2_Temperatur,5cec301130705e001a93b11d_Temperatur,5cf9874107460b001b828c5e_Temperatur,5cfae181a1ba9f001a19d77d_Temperatur,5d0600b383fbe0001ad76761_Temperatur,5d091cf583fbe0001ab57caa_Temperatur,5d0b16ac83fbe0001a42d159_Temperatur,5d0bc7eb30bde6001a17e299_Temperatur,5d0e0ea130bde6001abb320a_Temperatur,5d21ecb930bde6001a74a9d3_Temperatur,5d2818e330bde6001a43382a_Temperatur,5d3eb4f6953683001aafbbb0_Temperatur,5d3edec6953683001abb743d_Temperatur,5d4e740a953683001a213b8d_Temperatur,5d5929a0953683001a26e015_Temperatur,5d5a8d95953683001a8a8890_Temperatur,5d6be990953683001a7b3c01_Temperatur,5d6d8d6b953683001af59ce0_Temperatur,5d6e465a953683001a2b62cc_Temperatur,5d78d019953683001a3ef924_Temperatur,5d78d78f953683001a412c20_Temperatur,5d821912953683001af1f778_Temperatur,5d8219d2953683001af23040_Temperatur,5d8a549d5f3de0001a7c3507_Temperatur,5d8e1cc45f3de0001a98509b_Temperatur,5d9ef41e25683a001ad916c5_Temperatur,5d9f216425683a001ae684cd_Temperatur,5da0a27f25683a001a592722_Temperatur,5da202ac25683a001ac232e7_Temperatur,5db731982a6cca001a6ca4b8_Temperatur,5dbddb15a68df4001a82fe5b_Temperatur,5dbf1a8ca68df4001adead31_Temperatur,5dc5d2d37d4ff7001ac78622_Temperatur,5dcbe2d1306947001a2c353d_Temperatur,5dcc3625306947001a431df8_Temperatur,5dd7b20f4ec04e001a06c510_Temperatur,5dd810224ec04e001a2212a1_Temperatur,5ddec925ba7944001db2b94b_Temperatur,5ded15e22b3516001a35dad0_Temperatur,5df0c3702b3516001a4efb32_Temperatur,5df0c5c62b3516001a4faf8b_Temperatur,5df0c6362b3516001a4fd5cf_Temperatur,5df0c67b2b3516001a4fe5df_Temperatur,5df0c6c02b3516001a50001c_Temperatur,5df0c7552b3516001a502db0_Temperatur,5df0e1a82b3516001a58078e_Temperatur,5df0e1fe2b3516001a581eb0_Temperatur,5df0e22a2b3516001a582a57_Temperatur,5df0e2862b3516001a5848e8_Temperatur,5df7d5ed3a2923001fa29be4_Temperatur,5e0089a35b8d95001a868e0d_Temperatur,5e02b67d475fc6001a132e34_Temperatur,5e03270b475fc6001a351b04_Temperatur,5e03cf50475fc6001a68518b_Temperatur,5e07550d8c8053001a9fe667_Temperatur,5e078ec58c8053001ab19510_Temperatur,5e0880f28c8053001afb27b7_Temperatur,5e0a14c717c51e001ac7086f_Temperatur,5e0ba32b7c9a10001ac5ca67_Temperatur,5e10d5bab0c088001bf1d26b_Temperatur,5e127d1fe5e60c001a89aba2_Temperatur,5e14e11ae5e60c001a4e572f_Temperatur,5e1f4b56b459b2001eed0f5a_Temperatur,5e22d7a87993c4001bfb1f60_Temperatur,5e242095b9b1f3001af00bd7_Temperatur,5e25fe07386af6001a5771b6_Temperatur,5e2bee3f8ede87001b290200_Temperatur,5e2c6ed68ede87001b571456_Temperatur
2020-01-07 20:00:00+01:00,5.692000000000002,6.5486666666666675,7.805000000000006,,11.104166666666666,6.733333333333333,5.702083333333334,5.6,5.166666666666667,5.645833333333332,6.8668,5.048214285714287,5.511304347826087,5.1414285714285715,5.985128205128205,6.420833333333332,6.404166666666669,6.400000000000002,18.35,6.975652173913045,4.862500000000001,8.5,6.7146666666666635,,6.179999999999999,,,5.958333333333335,6.832333333333332,8.759999999999996,6.982608695652174,7.3065,4.575833333333333,5.604166666666668,,,6.1913043478260885,5.670833333333333,5.708750000000001,4.791666666666665,10.768181818181816,,7.899583333333332,7.6,,8.508333333333331,6.131999999999997,6.076666666666665,5.58230769230769,7.658000000000001,7.0745,6.145833333333332,,,6.176333333333332,,17.039833333333327,,20.314333333333327,6.026833333333332,6.15264150943396,6.211999999999999,6.259666666666669,23.540333333333333,6.261,19.428571428571423,6.295,6.335,5.9799999999999995,6.713999999999999,,22.758333333333336,,4.9624999999999995,7.015454545454546,,6.514285714285715,,8.97116666666667,6.98016666666667,5.704166666666663,6.934042553191486,23.042857142857127,17.399999999999988,,6.7621818181818165,4.6209999999999996,5.116666666666668,4.008695652173912,8.48913043478261,6.066666666666666,5.3325000000000005,4.687500000000001,21.19264705882354,6.543999999999999,,,4.562499999999998,,5.4564057666666645,4.883333333333334,6.741666666666666,,,,5.997826086956524,6.1296,8.254583333333333,,,5.2216,,7.491666666666668,,,6.156666666666669,,,10.249999999999998,3.7095652173913045,6.8374999999999995,5.615666666666665,,6.450000000000002,,21.6875,,,,4.8,,,,,,,5.024000000000002,4.9624999999999995,,,5.4,7.599999999999998,7.150714285714287,4.558333333333334,,4.665217391304348,,7.916000000000002,,,,,,,
2020-01-07 21:00:00+01:00,5.5211666666666686,6.307500000000002,7.593050847457627,,10.737499999999999,6.3999999999999995,5.555833333333333,5.574999999999999,5.141666666666668,5.558333333333333,6.809999999999999,4.930769230769234,5.319583333333333,4.976249999999999,6.118974358974355,6.229166666666669,6.275000000000001,6.3708333333333345,18.36666666666667,6.754000000000001,4.824999999999998,8.562499999999998,6.867333333333331,,5.929166666666668,,,5.938461538461539,6.753666666666665,8.816666666666672,6.862500000000001,7.557833333333334,5.121666666666667,5.225000000000001,,,6.268000000000001,5.776,5.715200000000001,4.720833333333334,10.633333333333333,,7.722916666666666,7.5,,6.195833333333332,6.272,5.8148333333333335,5.520499999999998,7.431666666666669,7.036833333333335,5.889,,,6.0375,,17.27736842105264,,22.171333333333333,5.879999999999999,6.277999999999995,6.281500000000002,6.020333333333332,22.972499999999986,6.320499999999998,19.23103448275862,6.2375,6.14736842105263,6.420416666666667,6.634666666666667,,22.8125,,5.233333333333333,6.986363636363635,,6.446666666666666,,8.861833333333335,7.117833333333334,5.440000000000001,6.860869565217396,22.16666666666667,17.399999999999988,,6.703207547169809,4.4350000000000005,5.0120000000000005,4.104166666666667,8.397083333333335,5.9375000000000036,5.15875,4.700000000000002,23.53849765258218,6.504166666666669,,,4.566666666666666,,5.609985433333331,5.375,6.599999999999998,,,,5.839999999999999,5.951666666666667,7.974800000000001,,,5.074583333333333,,7.327999999999999,,,5.693636363636364,,,9.987499999999999,3.955833333333334,6.896000000000002,5.546666666666665,,6.376000000000001,,21.784000000000006,,,,,,,,,,,4.995652173913043,4.929166666666668,,,5.5925,7.554166666666666,7.519333333333332,4.641666666666668,,4.833333333333333,,7.787499999999998,4.9,,,,,,
2020-01-07 22:00:00+01:00,5.409833333333335,6.637499999999998,7.484499999999999,,10.77142857142857,6.625,5.7025,5.249999999999999,4.766666666666667,5.6913043478260885,6.622916666666665,4.837500000000004,5.3904000000000005,5.054285714285714,6.179749999999998,6.329166666666666,6.7,6.437499999999999,18.31666666666667,6.813043478260869,4.629166666666665,8.549999999999999,6.841428571428572,,5.862500000000003,,,5.824999999999999,6.640847457627121,8.883333333333335,6.96086956521739,7.2141666666666655,4.115833333333334,5.149999999999999,,,6.3,5.6952380952380945,5.656956521739131,4.741666666666667,10.514285714285714,,7.9536,7.37,,6.282608695652174,6.2639999999999985,5.892499999999999,5.460166666666668,7.433666666666666,7.056833333333332,5.94866666666667,,,6.003166666666668,,17.080192307692307,5.53,22.28983050847457,5.8726666666666665,6.362372881355933,6.239833333333332,6.095500000000002,22.666779661016935,6.324499999999999,19.106451612903236,5.930434782608696,6.1450000000000005,6.157826086956523,6.631428571428573,,22.562500000000004,,5.162500000000001,6.832727272727272,,6.1000000000000005,,8.96237288135593,7.204499999999999,5.195652173913043,7.0170212765957425,21.527272727272727,17.399999999999988,,6.711428571428569,4.487272727272727,5.020833333333333,4.238095238095236,8.481250000000001,5.978260869565218,5.022500000000001,4.656521739130434,24.22142857142859,6.552173913043476,,,4.591666666666664,,5.5905151166666665,5.081818181818182,6.681818181818182,,,,5.74347826086957,5.765416666666668,8.022916666666667,,,4.9870833333333335,,7.312500000000001,,,6.103333333333333,,,9.970833333333333,3.9134782608695646,7.004347826086955,5.290338983050849,,6.391304347826088,,21.743478260869566,,,,,,,,,,,4.7476190476190485,4.695652173913044,,,5.570833333333333,7.55833333333333,7.105333333333333,4.700000000000001,,4.7043478260869565,,7.795833333333334,4.795833333333333,,,,,,
2020-01-07 23:00:00+01:00,4.079,6.012727272727276,6.130338983050845,,8.808333333333334,5.850000000000001,3.936086956521739,4.166666666666667,3.7583333333333333,4.308333333333334,5.4020833333333345,4.035714285714286,4.595833333333334,4.055714285714286,5.899803921568626,4.812499999999999,4.783333333333332,5.147826086956522,18.425,6.198333333333334,3.9416666666666664,7.95416666666667,5.841166666666666,,4.954166666666667,,,5.233333333333333,5.931333333333333,7.862500000000002,6.130434782608697,6.148333333333334,2.7566666666666673,4.252173913043478,,,5.466666666666668,4.871999999999999,4.604782608695652,4.541666666666668,9.8875,,6.984166666666668,,,5.0375000000000005,5.28,4.782833333333332,4.302499999999999,6.440333333333334,6.050333333333335,4.900999999999999,,,4.906000000000001,,17.248518518518516,4.26875,20.230333333333324,4.391166666666666,5.591000000000003,5.898666666666668,5.140833333333331,22.409499999999994,5.5329999999999995,18.820588235294128,4.870833333333332,5.221052631578948,4.876086956521739,5.348,,22.50869565217391,,3.9625,5.292727272727273,,5.785714285714286,,8.147499999999999,6.373500000000002,3.783333333333333,6.043478260869565,20.88214285714286,17.38205128205127,,5.208545454545456,3.4663636363636368,3.7041666666666675,3.252,7.388333333333333,4.726086956521739,4.297499999999999,4.2541666666666655,24.379807692307665,4.452173913043478,,,4.3999999999999995,,4.531234733333333,3.8666666666666667,5.775000000000001,,,,4.938775510204081,4.0308,6.85875,,,4.013333333333334,,6.530434782608695,,,4.829166666666667,,,9.258333333333333,3.4875000000000003,5.436363636363636,4.000666666666667,,5.5249999999999995,,21.66666666666666,,,,4.7,,,,,,,3.548,3.387500000000001,,,5.000833333333333,6.733333333333333,5.631333333333334,3.7083333333333326,,3.948000000000001,,6.845833333333334,3.7666666666666675,,,,,,
2020-01-08 00:00:00+01:00,3.3155932203389846,5.19122807017544,5.229491525423728,,8.33333333333333,5.1000000000000005,3.050869565217392,3.216666666666667,3.483333333333334,3.5565217391304347,4.804,3.221428571428569,3.9399999999999995,3.19,5.65779661016949,3.8541666666666674,4.045833333333333,4.416666666666665,18.436363636363637,5.478181818181818,2.954166666666667,7.726086956521738,5.375666666666666,,4.086956521739129,,,4.853846153846155,4.929500000000001,7.174999999999998,5.543478260869565,5.642711864406782,2.5645454545454545,3.0625000000000004,,,4.404347826086956,4.3583333333333325,4.010000000000001,4.004166666666669,8.704166666666664,,6.301304347826087,,,4.42608695652174,4.720833333333333,3.9869491525423744,3.0784999999999996,5.554237288135593,5.288305084745762,4.044237288135595,,,4.1147457627118635,,16.26595238095238,3.724285714285714,18.74237288135593,3.5978333333333334,4.9943333333333335,5.361999999999999,4.425166666666667,22.286949152542384,4.433728813559323,18.676923076923085,4.53478260869565,4.225,4.454999999999999,4.645333333333332,,22.38749999999999,,3.3458333333333337,4.5236363636363635,2.81,4.746666666666667,,7.6166101694915245,5.919152542372885,3.0875,5.246808510638301,20.623684210526317,17.304999999999993,,4.785686274509803,2.5466666666666664,3.295652173913044,2.5434782608695654,6.670000000000001,3.8565217391304345,3.7028571428571433,3.9583333333333344,24.400000000000013,3.837499999999999,,,3.729166666666666,,4.068800033898304,3.983333333333333,5.054166666666668,,,,4.035416666666667,3.404166666666667,6.197499999999999,,,3.2133333333333334,,5.540909090909091,,,3.4141666666666666,,,7.931818181818186,2.646086956521739,5.266666666666667,3.428983050847459,,4.852173913043478,,22.23478260869565,,,,2.8,,,,,,,2.9999999999999996,2.6250000000000004,,,4.253478260869565,5.940909090909093,5.401428571428572,3.3166666666666664,,3.652173913043478,,6.082608695652173,3.1041666666666665,,,,,,
2020-01-08 01:00:00+01:00,3.2827868852459026,4.898499999999999,5.315166666666667,,8.117391304347825,4.925,3.3185714285714285,3.634782608695653,3.058333333333333,3.7916666666666656,4.697083333333334,3.4423076923076903,3.8069565217391306,3.2,5.392068965517242,4.234782608695652,4.369565217391304,4.514285714285715,18.416666666666668,5.242608695652173,2.829166666666666,7.379166666666667,5.016166666666666,,4.134782608695653,,,4.381818181818181,4.956,7.021739130434782,5.2,5.176999999999999,2.0999999999999996,3.1608695652173915,,,4.16086956521739,4.054999999999999,4.1705000000000005,3.978260869565216,8.577272727272726,,5.996666666666666,,,4.086956521739131,4.343478260869565,4.1155,3.5163333333333338,5.228196721311475,5.01377049180328,3.8983606557377053,,,4.3495081967213105,,,3.6547058823529404,21.640819672131144,3.5398333333333336,4.541016949152543,5.142500000000001,4.3340000000000005,22.61114754098361,4.232499999999999,18.555813953488375,4.245454545454546,4.01578947368421,4.200869565217391,4.826428571428572,,22.23043478260869,,3.4999999999999987,4.957272727272729,3.0157894736842112,4.773333333333334,,7.3213114754098365,5.834500000000002,3.2125000000000004,5.059574468085105,20.311538461538458,17.29999999999999,,4.536666666666665,2.551428571428571,3.3624999999999994,2.78695652173913,6.533913043478262,3.9999999999999996,3.3925,3.760869565217392,24.400000000000038,4.143478260869566,,,3.512499999999999,,3.9564039836065557,3.608333333333333,4.826086956521739,,,,3.7847826086956515,3.4791666666666665,6.187083333333333,,,3.349565217391304,,5.478260869565219,,,3.3454545454545452,,,7.983333333333332,2.5425,4.890909090909091,3.7081967213114746,,4.5681818181818175,,22.330000000000002,,,,,,,,,,,3.282608695652174,3.077272727272728,,,4.14782608695652,6.026086956521738,4.719333333333333,3.033333333333333,,3.200000000000001,,6.0083333333333355,3.2565217391304344,,,,,,
2020-01-08 02:00:00+01:00,3.6568333333333336,4.877333333333335,5.664237288135596,,8.299999999999999,4.916666666666666,3.7191666666666663,4.125000000000001,3.1999999999999997,4.1833333333333345,4.8975,3.857142857142858,3.859166666666667,3.3771428571428572,5.3043589743589745,4.779166666666668,4.958333333333332,4.85,18.408333333333335,5.344166666666666,3.104166666666668,7.583333333333331,5.240499999999999,,4.429166666666666,,,4.416666666666667,5.3586666666666645,7.2291666666666705,5.043478260869565,5.597833333333332,2.4341666666666666,3.554166666666667,,,4.354166666666667,4.259999999999999,4.4052,4.229166666666667,8.708333333333337,,6.179166666666667,,,4.387500000000002,4.600000000000001,4.359833333333332,4.304666666666667,5.523166666666668,5.200666666666664,4.312333333333332,,,4.658166666666664,,,3.69,22.924666666666663,4.083833333333334,4.726666666666666,5.161333333333332,4.4735,22.80116666666665,4.452666666666668,18.466666666666658,4.55,4.29,4.590416666666667,5.118666666666667,,22.104166666666675,,3.708333333333334,5.534545454545455,3.375,4.928571428571429,,7.484166666666667,6.096000000000003,3.4916666666666667,5.227659574468088,19.748148148148143,17.306976744186034,,4.778000000000001,2.937777777777778,3.6000000000000014,3.304166666666666,6.73875,4.265217391304349,3.3487499999999994,3.804166666666665,24.361421319797046,4.7666666666666675,,,3.6875000000000004,,4.217529216666663,3.983333333333333,5.0125,,,,4.164444444444448,4.1812499999999995,6.422499999999999,,,3.70375,,5.643478260869567,,,3.495833333333333,,,8.375000000000002,2.5870833333333336,5.420833333333334,4.323499999999998,,4.787499999999999,,22.0625,,,,,,,,,,,3.604166666666668,3.5666666666666664,,,4.369166666666667,6.170833333333335,5.272857142857142,3.4000000000000004,,3.3208333333333333,,6.104545454545454,3.5249999999999986,,,,,,
2020-01-08 03:00:00+01:00,4.019499999999999,5.017166666666667,5.804666666666666,,8.340909090909092,4.8999999999999995,4.18695652173913,4.504545454545454,3.5666666666666664,4.552173913043477,4.9975,4.079245283018864,3.966086956521739,3.6128571428571425,5.218717948717947,5.1695652173913045,5.169565217391304,5.168750000000001,18.466666666666665,5.439565217391304,3.3565217391304345,7.599999999999997,5.36416666666667,,4.617391304347827,,,4.630769230769231,5.542500000000001,7.391666666666669,5.095652173913043,5.662372881355932,3.068333333333334,3.860869565217391,,,4.6000000000000005,4.317391304347828,4.604782608695652,4.308695652173912,8.98695652173913,,6.180434782608696,,,4.400000000000001,4.9043478260869575,4.658833333333332,4.533666666666666,5.684166666666669,5.145000000000001,4.592166666666668,,,4.807833333333334,,,4.016,22.605666666666675,4.434333333333333,4.768499999999999,5.306666666666667,4.5195,23.145500000000006,4.699666666666665,18.48928571428571,4.65,4.605263157894737,4.704347826086957,5.396666666666667,,22.039130434782606,,3.882608695652173,5.910909090909092,3.6391304347826092,5.086666666666668,,7.6066101694915265,6.304333333333332,3.7130434782608703,5.48936170212766,19.06363636363636,17.306818181818173,,5.050350877192984,3.1990909090909088,3.8434782608695657,3.613636363636364,6.910416666666666,4.573913043478259,3.4737500000000003,3.8,24.299435028248666,5.291304347826087,,,3.865217391304349,,4.338043083333333,4.245454545454546,4.995652173913043,,,,4.36666666666667,4.584166666666666,6.4339130434782605,,,4.053478260869565,,5.858333333333335,,,3.9874999999999994,,,8.721739130434786,2.6843478260869564,5.613636363636363,4.486333333333333,,4.804545454545454,,21.63478260869565,,,,3.7,,,,,,,3.9869565217391307,4.039130434782609,,,4.468636363636364,6.369565217391306,5.464666666666667,3.5416666666666665,,3.417391304347826,,6.326086956521739,3.85217391304348,,,,,,
2020-01-08 04:00:00+01:00,4.350344827586207,5.201999999999999,5.864576271186441,,8.231818181818182,5.291666666666666,4.404347826086957,4.704347826086957,4.091666666666668,4.695652173913044,5.377083333333334,4.289090909090913,4.185416666666666,3.682857142857143,5.295932203389831,5.469565217391303,5.495652173913044,5.3100000000000005,18.5,5.590000000000001,3.552173913043478,7.634782608695648,5.586964285714286,,4.658333333333334,,,4.7272727272727275,5.7054237288135585,7.366666666666671,5.408695652173913,5.7198245614035095,3.744166666666666,4.15,,,4.700000000000001,4.482608695652172,4.6726086956521735,4.474999999999999,9.149999999999995,,6.311304347826087,,,4.641666666666667,5.073913043478259,4.769152542372883,4.820677966101695,5.866949152542377,5.324333333333333,4.837118644067797,,,4.872203389830511,,,4.451538461538462,22.688135593220327,4.585762711864408,4.949333333333332,5.363389830508475,4.818813559322033,23.495999999999988,4.760508474576271,18.509375,5.0,4.705263157894737,4.925416666666667,5.566428571428571,,21.995833333333334,,4.099999999999999,6.441666666666666,3.913636363636364,5.257142857142857,,7.812999999999999,6.442033898305086,4.052173913043479,5.619148936170208,19.00384615384615,17.276744186046525,,5.3318867924528295,3.3519999999999994,4.275000000000001,4.030434782608696,7.040434782608695,4.700000000000001,3.788571428571429,4.021739130434782,24.299441340782202,5.543478260869563,,,4.065217391304347,,4.540547241379309,4.500000000000001,5.258333333333335,,,,4.602127659574464,4.555416666666666,6.632608695652174,,,4.295416666666667,,5.995652173913043,,,4.17,,,9.039130434782608,2.886086956521739,5.841666666666668,4.73864406779661,,4.974999999999998,,21.304347826086957,,,,,,,,,,,4.056521739130433,4.452173913043478,,,4.586956521739131,6.404347826086958,5.724,3.7333333333333325,,3.5478260869565226,,6.420833333333335,3.9041666666666672,,,,,,
2020-01-08 05:00:00+01:00,4.565892857142858,5.34140350877193,5.95603448275862,,8.124999999999998,5.533333333333334,4.542173913043477,5.061904761904761,4.458333333333333,4.795454545454546,5.672608695652175,4.579591836734689,4.458260869565217,3.8628571428571425,5.422068965517241,5.6,5.745454545454546,5.323809523809523,18.5,5.881739130434783,3.786363636363636,7.695454545454547,5.881551724137932,,4.804545454545456,,,5.109090909090909,5.858793103448275,7.386363636363637,5.727272727272727,5.929137931034483,4.177777777777778,4.395454545454546,,,4.761904761904764,4.8590909090909085,4.7940000000000005,4.622727272727273,9.199999999999998,,6.397619047619049,,,4.927272727272726,5.269565217391305,5.005762711864408,5.0825862068965515,5.925357142857144,5.576491228070177,5.119649122807019,,,5.022333333333332,,,4.9375,22.718070175438598,4.747796610169491,5.240862068965517,5.405862068965516,5.104666666666665,23.612857142857155,4.859310344827586,18.53225806451613,5.391304347826087,4.885,5.01409090909091,5.518571428571429,,21.956521739130427,,4.061904761904762,6.504444444444444,3.8956521739130436,5.357142857142857,,8.084642857142857,6.478103448275862,4.390476190476191,5.777083333333336,18.92,17.20975609756098,,5.5623076923076935,3.504,4.552380952380952,4.352380952380953,7.286666666666666,4.823809523809523,4.237142857142857,4.3,24.26068965517243,5.621739130434782,,,4.3909090909090915,,4.565897844827586,4.763636363636364,5.571428571428571,,,,4.841666666666669,4.81,6.8585714285714285,,,4.6090909090909085,,6.109090909090907,,,4.372727272727274,,,9.263636363636364,2.968571428571429,6.039999999999999,4.973035714285714,,5.3047619047619055,,21.059090909090905,,,,,,,,,,,4.333333333333333,4.604761904761905,,,4.602857142857142,6.442857142857145,5.706153846153847,3.8333333333333326,,3.769565217391305,,6.495652173913045,4.145454545454546,,,,,,
2020-01-08 06:00:00+01:00,4.754499999999998,5.480999999999998,6.38137931034483,,8.043478260869565,5.627272727272729,4.871818181818181,5.421739130434783,4.925,4.929166666666668,5.914583333333334,4.933333333333332,4.637391304347826,4.137142857142857,5.568833333333333,,5.547826086956522,5.579999999999998,18.5,6.082173913043477,4.0625,7.930434782608697,6.187166666666666,,5.179166666666667,,,5.423076923076923,6.192500000000001,7.647826086956519,5.781818181818182,6.284166666666664,4.368333333333334,4.658333333333334,,,5.104347826086957,5.3083333333333345,5.075000000000002,4.826086956521741,9.395652173913044,,6.57391304347826,6.427142857142857,,5.158333333333333,5.612500000000001,5.3080000000000025,5.335833333333334,6.235166666666666,5.8645000000000005,5.419347826086956,,,5.4161666666666655,,,5.192083333333333,22.25766666666667,5.126833333333334,5.438500000000003,5.586333333333335,5.346333333333332,23.667500000000015,5.179666666666666,18.74285714285714,5.591304347826087,5.205263157894737,5.324347826086956,5.72,,21.89999999999999,,4.452173913043476,6.680000000000001,4.2434782608695665,5.614285714285715,,8.24186440677966,6.718999999999999,4.721739130434782,6.163829787234038,19.770000000000003,17.20000000000001,,5.76425925925926,3.8263636363636366,4.665217391304348,4.566666666666667,7.366521739130435,5.082608695652173,4.54,4.54782608695652,24.185207100591654,5.873913043478262,,,4.61304347826087,,4.974830779661017,5.066666666666666,5.81304347826087,,,,5.085999999999998,5.175217391304348,7.098260869565218,,,4.904090909090909,,6.317391304347828,,,4.503333333333333,,,9.400000000000004,3.1978260869565216,6.345833333333336,5.4367796610169465,,5.529166666666666,,20.869565217391308,,,,4.3,,,,,,,4.6875,4.839130434782609,,,4.888181818181818,6.67826086956522,5.900714285714287,4.333333333333334,,4.034782608695651,,6.712500000000003,4.54090909090909,,,,,,
